ID_OURO,hash_titulo,categoria,Label_Sentimento,Indice_Sentimento,Score_Confianca
AMP0171,a7f79c1a0a8aa5706a76e793a221540917b74af16fb067e95f26cfc5cbad929a,CAT3_Geopolitica,Neutral,0.0,0.3294299840927124
AMP0172,f274d2df581544c8b7324ce37943dbdf12f93e0b92d91bd7796d93bf92377906,CAT1_Empresa,Neutral,0.0,0.3236993551254272
AMP0173,223820bd31512b278c486a767ce754d2ff747157a809f9d535aaa5f1d890d221,CAT7_Macro_Energia,Neutral,0.0,0.3337332308292389
AMP0174,27f83f94ff98dc1bad09ab1ce80675556244380e2cf35890e371556c7509dac0,CAT7_Macro_Energia,Neutral,0.0,0.3298321366310119
AMP0175,9cd2d55c05660d2c5db5918f1ab93824fccf328dff85c1ead435e2d094c07728,CAT7_Macro_Energia,Neutral,0.0,0.336395651102066
AMP0176,823b95713471826de05fb0a8b808c00bab4d0872c92f81f41729359000d9e314,CAT7_Macro_Energia,Positive,0.3185096979141235,0.3185096979141235
AMP0177,f594ff353ad446a284b333ca791c5e3e1160da95df28483271392af47913751f,CAT2_Mercado_Petroleo,Neutral,0.0,0.3300447165966034
AMP0178,044d684de18ee472372af65fa6a538f967e12898484ddf798b541d3e84d28d6c,CAT1_Empresa,Negative,-0.3259895145893097,0.3259895145893097
AMP0179,1ba9634459beff56f1480542583221ba7220c5426766ef31221ebff55e0555c6,CAT2_Mercado_Petroleo,Neutral,0.0,0.3234148025512695
AMP0180,fe7300192be7563e7829caee6eb0cc8954727b2e557e1cf3092744914fa2879b,CAT1_Empresa,Neutral,0.0,0.3127174973487854
AMP0181,781cd8cf2aecff90a0ab007ae96730e2edd31a8b681d33a4e8b21fe8f4ffc73c,CAT1_Empresa,Neutral,0.0,0.3171402812004089
AMP0182,bd660ca62174c05d6c90761801ce80c73ec7e7c9c8b3d93e0fdf74d95343eae5,CAT7_Macro_Energia,Neutral,0.0,0.3368359804153442
AMP0183,0078d9e1409ef47911151a295433b36402c5a2f12fa9ec14ef772f6c4223c1b0,CAT2_Mercado_Petroleo,Neutral,0.0,0.3336888551712036
AMP0184,aa97d11692c7b752fa1d265434fe7af48864f9b13e8cf2bba2ddb6c6068fa5e6,CAT1_Empresa,Negative,-0.3161047995090484,0.3161047995090484
AMP0185,559704b03ddc1e3701302ecdc9e6f7778d0c577ea5910e5f4fa3231eaab8beae,CAT1_Empresa,Neutral,0.0,0.3231648504734039
AMP0186,9b44b68e4edba4cfe8e6e008317c95b396c126cba4e1e71de814e367473c55f2,CAT1_Empresa,Negative,-0.3188855648040771,0.3188855648040771
AMP0187,539333ac7e81a326093433215776392790a83d532ba3cf10437803ff017c9b0e,CAT1_Empresa,Positive,0.3183464705944061,0.3183464705944061
AMP0188,7e4a18551bc2be13352821298aa7793b6bfcf99aaccc9d07b69818ef742da823,CAT1_Empresa,Negative,-0.3227762877941131,0.3227762877941131
AMP0189,bcfa8ce3eef54444ed475f30268380024112c9a14a38b561a54392552f6aa8c2,CAT2_Mercado_Petroleo,Positive,0.3166032135486603,0.3166032135486603
AMP0190,97bfad0b453d3d84fc243ce5fdc7523c391ac728e39fc0c619174a136d8d2ff4,CAT2_Mercado_Petroleo,Negative,-0.3185026049613952,0.3185026049613952
AMP0191,2b695bdbf48b3fb8155024cd327235400e2373adb85c460e9ee14e341478cf55,CAT7_Macro_Energia,Neutral,0.0,0.3340744376182556
AMP0192,4a7c6c247dcd0ad150d481ba9e560f5268d74ed5b8f888a69fe1712698d49789,CAT1_Empresa,Neutral,0.0,0.3373433649539947
AMP0193,ef026751cfd4e5414d9751e02811b5b67513d96531271b5daa6935deadc6311e,CAT1_Empresa,Positive,0.3283770084381103,0.3283770084381103
AMP0194,613e307eae1b10d8ed1d0394dbbdcfc356d03da8209ff00b7d4c9472f1de91b0,CAT2_Mercado_Petroleo,Neutral,0.0,0.3278450071811676
AMP0195,b8f576eaca9bad5794dcb7f74ff74d8c912dc5a34ed3c3d01181a77edfe9e2b2,CAT1_Empresa,Positive,0.3214024305343628,0.3214024305343628
AMP0196,5331dff5fcca935e792b46da4922a816b14a7b1290efc60fe837f79a9acf0a21,CAT1_Empresa,Positive,0.3217804133892059,0.3217804133892059
AMP0197,2cd8ef88dcc8c8c69170a233e78455728669df78eb6033bdcb6a714eb50ac73a,CAT1_Empresa,Positive,0.3214341402053833,0.3214341402053833
AMP0198,ecc2085fc9a2df37ca5393f885614fbb1a4910178d70f1cf46f48d4366ee4259,CAT7_Macro_Energia,Positive,0.3251116275787353,0.3251116275787353
AMP0199,d80e77947abd4ce5f9d5a96a07734cbad3020fae8d1efc87c61e9835366cc07e,CAT2_Mercado_Petroleo,Positive,0.3201313316822052,0.3201313316822052
AMP0200,c8c03089e219a9e4d19485ee48ca5b96562dbd99261421c6a7ebf9cccd2bc1aa,CAT1_Empresa,Positive,0.3125827312469482,0.3125827312469482
AMP0201,6bad7ac98f902f2da6aaa87bb99b13e730bb43c419bbb4f95320896d976b60e9,CAT2_Mercado_Petroleo,Negative,-0.3161070048809051,0.3161070048809051
AMP0202,c568356f28eb0650bcae9a7fd779a4bddc1f5d3225185c1949cfb41d389f0e7c,CAT2_Mercado_Petroleo,Negative,-0.3195841312408447,0.3195841312408447
AMP0203,1b304a1fca786341b048d7597bc3c7b07d0e15ff02fdb24c6e1b7bb936066593,CAT7_Macro_Energia,Positive,0.2992484271526336,0.2992484271526336
AMP0204,9921d4a2d4a70ced952539ae06578d05eb6db4618f40aeaf0fade499e9048127,CAT1_Empresa,Negative,-0.3209795951843261,0.3209795951843261
AMP0205,9ed97650f2f7569dc57aab9ec67f5947c4a1c8c37e54a368efd5e0b05689b6f2,CAT2_Mercado_Petroleo,Positive,0.2984079718589782,0.2984079718589782
AMP0206,faec0d597fa01af74abdf7f2bf8ae0e9cdbd99de7f4fde3186114d460bc278e4,CAT2_Mercado_Petroleo,Neutral,0.0,0.3345983624458313
AMP0207,a5d7c74f9c0304c2f929c4e87f831c7012d352f7ff2f0d670443c158c0833487,CAT2_Mercado_Petroleo,Neutral,0.0,0.3175311684608459
AMP0208,b1d07bcef4387a2d1da36890c4c750daa87a8f9e560a20f968af999f8418d60c,CAT1_Empresa,Neutral,0.0,0.3081227540969848
AMP0209,fba3099dc289a05a0e5746c1e7e04253d6a64c8ae8fc36e1163cc559a7fe1ec2,CAT2_Mercado_Petroleo,Positive,0.3184390664100647,0.3184390664100647
AMP0210,deb1e1d05912c1b4c5567d5f6d8bb45311b6fb3ba2eb58d4f69ba40c8d9943e0,CAT7_Macro_Energia,Negative,-0.3173456192016601,0.3173456192016601
AMP0211,b61cd3e607ae2c19bb73604ec1f894217f09d03142127f4ee257819dbfddda4d,CAT1_Empresa,Negative,-0.3229390382766723,0.3229390382766723
AMP0212,aa26ce5c3811381986f729fa2f7ad4ff9c31aa8482bdd84102a5995a41f8dacf,CAT3_Geopolitica,Neutral,0.0,0.3321848511695862
AMP0213,4ca4f5147e8abd2a798f3aab0679bb65b6d846444db89a564e6412ace4b423dc,CAT7_Macro_Energia,Negative,-0.315655767917633,0.315655767917633
AMP0214,671037dd7b49f90b5a758e46240a2ace357c6bcdb82fb476b2e5142546caf00c,CAT2_Mercado_Petroleo,Positive,0.3187904953956604,0.3187904953956604
AMP0215,9c064e8a6331ee301c72dc9db953618908471b79de00c44f7f36bbc020c74c33,CAT2_Mercado_Petroleo,Positive,0.3118586242198944,0.3118586242198944
AMP0216,f4029e614163edf9190da7822bccfe842434ad1489086f4a3221e4d073195b47,CAT1_Empresa,Neutral,0.0,0.3327187895774841
AMP0217,67f9785b9a96367cc217b115913c52285b7f919f331ae7b7b6a6166814d99b5e,CAT1_Empresa,Positive,0.3278365135192871,0.3278365135192871
AMP0218,9940f9f5017814baf8e604dd5bf0f0f3b4e907c3ca347961ff9b4391e2d28fe9,CAT3_Geopolitica,Negative,-0.3314218521118164,0.3314218521118164
AMP0219,13423006b4b951bc24e2c2ca31ed8ec75a26043a20978ffdea329ecacde6815f,CAT1_Empresa,Positive,0.3298625648021698,0.3298625648021698
AMP0220,214932d04e4d1fa059a45d72d96fe3674f050a778aa285111809636e11e73d0e,CAT7_Macro_Energia,Positive,0.3032710254192352,0.3032710254192352
AMP0221,b8d5c567770bf81cee9062752679674c66fc84fbd18095ee7096d7fd1a85160c,CAT2_Mercado_Petroleo,Positive,0.3271305859088897,0.3271305859088897
AMP0222,9158797ae97ead3019dcb6d1fd56dc30b6709ef32cb51c9332e9e96e978d54fe,CAT2_Mercado_Petroleo,Negative,-0.3111913800239563,0.3111913800239563
AMP0223,257f5646d50f603ed5704cf5bbddad4d3fe6741d019bccbf3cf05995b8c0f580,CAT2_Mercado_Petroleo,Negative,-0.3286799192428589,0.3286799192428589
AMP0224,4e026131f565b84635d9e2adde245f0b63545e6148a25a0296cbc94e470fbd76,CAT1_Empresa,Neutral,0.0,0.3355764150619507
AMP0225,a9349309ca732a3f72c7ab7c9366ce7f1ddd77adc4d79cc248e15b0c4814a683,CAT2_Mercado_Petroleo,Negative,-0.301455944776535,0.301455944776535
AMP0226,680d3ae019f7dd3eb1c95d34613c49200b16c4510177b9edca68aebbc214d91b,CAT1_Empresa,Negative,-0.3190355598926544,0.3190355598926544
AMP0227,a89bfdd437c78a03ef8b9c6c0560f4b98224e36b28090b76266534c7b10019cc,CAT1_Empresa,Negative,-0.3187789618968963,0.3187789618968963
AMP0228,8a0eda471933b133333f703a6ed5eae08b70f68a0871facd3558c17aff529535,CAT7_Macro_Energia,Positive,0.3312018513679504,0.3312018513679504
AMP0229,97ea33cb33792031d00840802603061c112a62418df651ca5703282357749f86,CAT2_Mercado_Petroleo,Neutral,0.0,0.2957141399383545
AMP0230,e30382791a3161ca98b81d6a2494063cfc0dd56e530351c5aa037bda7238284f,CAT2_Mercado_Petroleo,Negative,-0.3197188973426819,0.3197188973426819
AMP0231,4ba01162bb70395362ac3d01fb841d76e393aa352eff5427e8ab3fb7f4dc34e2,CAT1_Empresa,Neutral,0.0,0.3322492837905884
AMP0232,130b0ecefdb404d34913053e374e3e4a0035590afe94ca8099428e304780a611,CAT7_Macro_Energia,Negative,-0.3245885372161865,0.3245885372161865
AMP0233,d13f6e5407a99e1295158c763df14f68d755555b969953dad7a662a9cd5b9796,CAT2_Mercado_Petroleo,Negative,-0.3253959715366363,0.3253959715366363
AMP0234,29beadc1b0e678e1ef3fff1d6471e94235de0194eef9b533dfc6b34d1e20ac7e,CAT1_Empresa,Neutral,0.0,0.3142622411251068
AMP0235,0c69a88a9bd96dc96fdfa1b6487ebd6b9e178817cdaf6c74fa87cb3300713f28,CAT2_Mercado_Petroleo,Neutral,0.0,0.3332807719707489
AMP0236,b5960f32c6d0477d102a21d916a8b885cbcf04b035e8a507fde20f3b714e94cd,CAT2_Mercado_Petroleo,Positive,0.3259423673152923,0.3259423673152923
AMP0237,7fe739e6d1a4e93c17ecc205b529077f91a26b5ab96646d3ef59fb7783e89951,CAT2_Mercado_Petroleo,Negative,-0.3229876160621643,0.3229876160621643
AMP0238,211b22941973cdcc8d79fa19caad82f9c119a8f659b2027258b59be07ed7cb17,CAT2_Mercado_Petroleo,Positive,0.3267500400543213,0.3267500400543213
AMP0239,471068d518c29fd535528cecae26a3c209dea0d688380e1768118d66d766352a,CAT2_Mercado_Petroleo,Positive,0.3290094137191772,0.3290094137191772
AMP0240,38435b721ff682158ba6f40fc3b65dc2c21bbf9001b15c489f9db2d0d8571c0a,CAT2_Mercado_Petroleo,Positive,0.3245013952255249,0.3245013952255249
AMP0241,758cebf48526e6e9b1e75f35dbca205f3368f9f56f059a39d9e3a8f3c64867a6,CAT2_Mercado_Petroleo,Positive,0.3290409445762634,0.3290409445762634
AMP0242,1d53ac7fe0ebd59c41a88d24042f687d5b80018e3b799509271220a6861c0737,CAT3_Geopolitica,Neutral,0.0,0.3341992497444153
AMP0243,d74329e8a9a9ac2f25ec6b3e4749d4421a9e77aeb82bcfbf8d900b7c8324b51b,CAT3_Geopolitica,Neutral,0.0,0.3249234557151794
AMP0244,8dc25fdf0ec4f477483d5a0791c2679d71b2ede821acd3b6a7deb6c117765721,CAT7_Macro_Energia,Positive,0.3177530765533447,0.3177530765533447
AMP0245,16944574fce1dc347b33eb279707528b78ea5c77bf5b58a3155f59d7955e3ff3,CAT1_Empresa,Neutral,0.0,0.3150956928730011
AMP0246,f3f7b33d5cde290b0ce2ce129f6bb4576797e1d1e6343a93e95c8be65678894c,CAT3_Geopolitica,Neutral,0.0,0.327169805765152
AMP0247,476cbbf6570cf496839df280528da0c9c30cd209bff09b0959aa5cf48dacc193,CAT1_Empresa,Positive,0.330747902393341,0.330747902393341
AMP0248,dc1ec043a1da3c059934e9b132daef9c54c375528d4dc41577039d339803a0d5,CAT1_Empresa,Neutral,0.0,0.3315518200397491
AMP0249,3c25732260fe5c0802488ee235ce75212d0fd9363ac958ff07146f866104a191,CAT2_Mercado_Petroleo,Negative,-0.3279924690723419,0.3279924690723419
AMP0250,51c93c9fc0cfc08efa85cb23b0867ce2e85a48e531a4c291b5a126ed93b8635e,CAT2_Mercado_Petroleo,Positive,0.311156690120697,0.311156690120697
AMP0251,ef35aca04b88f73134bdc9fdae5c1559c0f66f960d5deba3ef24689de09e50d0,CAT1_Empresa,Neutral,0.0,0.3349807560443878
AMP0252,7d52277164980b5e0025301f36054111d35dfd2b4adbcabe76187e595effe5be,CAT7_Macro_Energia,Negative,-0.3269178867340088,0.3269178867340088
AMP0253,bd53cd5d9b90e923e494d801108bd5a8c84ae68249624ec7aafdceba49545df8,CAT7_Macro_Energia,Negative,-0.316229909658432,0.316229909658432
AMP0254,5172ba05a08b092871481499ddec56c2a7e831b37146e441d23343a4aa6f8cc9,CAT7_Macro_Energia,Positive,0.308266133069992,0.308266133069992
AMP0255,9adfccd766d8e0a34ec4d162d0cf1434f705b1ae49cba122a710bad92ca3d49a,CAT1_Empresa,Neutral,0.0,0.3188964128494262
AMP0256,698c201a9d6a9719b3924d166139b2219966d304359559b3158078baa4a183b8,CAT2_Mercado_Petroleo,Positive,0.3278164565563202,0.3278164565563202
AMP0257,1d86cc95f1a6ef2ef45a54b8ba248f314a3a2a6272298e732a332e5b66b29e5c,CAT1_Empresa,Neutral,0.0,0.3228178918361664
AMP0258,32623dd54f8e79612095f2779881dc12a7098c147ab1a0284301486796bd3ce2,CAT1_Empresa,Neutral,0.0,0.3277552425861358
AMP0259,cd566ce8fd59c0ee53995db28d8657cae76c40c6daf7f0520f2191cd81bf57c3,CAT7_Macro_Energia,Negative,-0.3264026045799255,0.3264026045799255
AMP0260,8d631e9df7acbd15303a12d3b699b8c21bfe456b94147ee4aa74d28ce99fb546,CAT1_Empresa,Negative,-0.3174998462200165,0.3174998462200165
AMP0261,194ca16c5e25d01ba11f86e98600eba1b6a2d0f6960fe781f71e68a7d9abe5bc,CAT2_Mercado_Petroleo,Negative,-0.3051420152187347,0.3051420152187347
AMP0262,36335d94dd285ac3399975a2ecefa3dcb81bb06c33114900339bb24702119532,CAT7_Macro_Energia,Neutral,0.0,0.3084038496017456
AMP0263,5517723e8b8fdecde89c27ba099a7b316f555346bc739882c7a209dbc664292a,CAT7_Macro_Energia,Neutral,0.0,0.3167822360992431
AMP0264,675987484871a2506aa4a3204c403cd3a9e2f404b7801638073ae7dc0f3b7f0a,CAT1_Empresa,Neutral,0.0,0.3150241374969482
AMP0265,e2612e73612868558fd25ea69e0d7536ffdeefae38bba3bd7fe83c1058f3cd86,CAT2_Mercado_Petroleo,Negative,-0.3125870525836944,0.3125870525836944
AMP0266,54d82c2cc0127c3360566f9bf942c5ebb302b69650dcaefb3869841309be836e,CAT1_Empresa,Neutral,0.0,0.3361257314682007
AMP0267,9a4d0537dc4ea769ddb235bbd5aae98df9ece93b03e2bfaae620d04afc1260ea,CAT7_Macro_Energia,Positive,0.3170389533042907,0.3170389533042907
AMP0268,8ae68a3386f1523b53fc2148f56ecb5fc677df7e0467b40b7e3bf257fb5e5862,CAT2_Mercado_Petroleo,Negative,-0.3307788372039795,0.3307788372039795
AMP0269,f8e8c2d6bcf9ee363a5f3ea5df181e653e25d7ad265b385419971fedf933c0e4,CAT1_Empresa,Negative,-0.3229317963123321,0.3229317963123321
AMP0270,b9ade151c73e66c71e91fd96b1a62cccd5e895468a3b9ba7af8b4577483cc5bc,CAT2_Mercado_Petroleo,Neutral,0.0,0.3297730982303619
AMP0271,1cb8be20ac4fbf796db2c23b04cf5b1972fada458841cc9760eaf2413dd35b2b,CAT3_Geopolitica,Neutral,0.0,0.3196055293083191
AMP0272,2f7469da1a41bfebb8d3adcf783b12ad47eb4d1b4c18b424cfee0d2a16f34d76,CAT1_Empresa,Negative,-0.326244592666626,0.326244592666626
AMP0273,75c9142e646965e7b0a9a68042c4ffcea4315b508c1a38f59a93f1c5d518d322,CAT1_Empresa,Positive,0.3115596771240234,0.3115596771240234
AMP0274,535ad4c5d23760548b2f4a2228a6a2711a642dc647e93717a918b0542ae84752,CAT2_Mercado_Petroleo,Positive,0.3140624463558197,0.3140624463558197
AMP0275,0d927656dd03c6a6ad9daf1ef9e75269d315c332dc137f29afc57135a5e3af5c,CAT1_Empresa,Negative,-0.3153306841850281,0.3153306841850281
AMP0276,204307c86500ef671ba4d6fe021405903ebccf2871e49f8063b08e16bbb40db8,CAT3_Geopolitica,Neutral,0.0,0.318722128868103
AMP0277,f8653b0184f8d16c8476331603c2d840fdbd3249092a02ae4c81f3500675dde7,CAT1_Empresa,Positive,0.3149065375328064,0.3149065375328064
AMP0278,a66027f9503f7ff78ac5249c2e319c7eb82200d870e554461c966abbaf25ef57,CAT1_Empresa,Negative,-0.3198790848255157,0.3198790848255157
AMP0279,5f32cb8ce7031e19de19872ff9495361021f6b07fa791a775bb9c3e3f90dea46,CAT1_Empresa,Negative,-0.3287052810192108,0.3287052810192108
AMP0280,54b4b65390171abb38dc5f797895a628e0aeadb50e565c715480611ad8cce7e1,CAT1_Empresa,Positive,0.3198310434818268,0.3198310434818268
AMP0281,c127073f1e219a39770521387e9825846c36e9cb92b90c2d4a3e304666bd0e22,CAT7_Macro_Energia,Neutral,0.0,0.3024338185787201
AMP0282,2351079f587d6fb4cd058f36351826aec25260047b3b4d71ccc85c305691618a,CAT2_Mercado_Petroleo,Negative,-0.3288546502590179,0.3288546502590179
AMP0283,66515817ad9b27a862c04a1fb2f4741f865a3c0b96bb8c45e24b8f357a9a7cc1,CAT1_Empresa,Positive,0.3261234164237976,0.3261234164237976
AMP0284,52b3c388142210f99c644b679cae108f25c28b85d5304ce1e2b0cf9f89588d0b,CAT3_Geopolitica,Neutral,0.0,0.3309644758701324
AMP0285,6dfbd3c791249c45cc52f155732ddec02d4caab4d735417e1b081516dad77429,CAT1_Empresa,Negative,-0.3237384259700775,0.3237384259700775
AMP0286,b5969b2be5ca9ecf793a0bd2e1ec74bd128c61916d57c8930ad280a38611b98b,CAT1_Empresa,Positive,0.3219615221023559,0.3219615221023559
AMP0287,926fd2b273564d7f283a1e652cae6ba08bd8743b64c4354745fae91312ef6e5e,CAT1_Empresa,Negative,-0.3216706812381744,0.3216706812381744
AMP0288,b80056d351fcd3fddab8986b9d13daeb6cf30df564956d41006e421b34b6d5f0,CAT2_Mercado_Petroleo,Negative,-0.3127903640270233,0.3127903640270233
AMP0289,3bdaf51ba3f32581a83f610b6a0f2471d8fa46da7583d3a29d9bee11e5c14733,CAT1_Empresa,Neutral,0.0,0.3301321864128113
AMP0290,89fe6e24553ea46822a645348ded7b9a641d28942357bab0a13535037aba11b1,CAT1_Empresa,Negative,-0.3217154741287231,0.3217154741287231
AMP0291,1d298cd289ba685eda124afc827623e02e4de8e07bd6a065c802065a98ad8b99,CAT3_Geopolitica,Neutral,0.0,0.321386843919754
AMP0292,c439498447369588154e67edf6bd5ce5bebb54e138b1ce181a1583f7d5df0fe5,CAT7_Macro_Energia,Neutral,0.0,0.3191010057926178
AMP0293,13652902c9c748bf74b6aacca7af7adaf3f8c05ad989a6760fa62e969981f67e,CAT1_Empresa,Neutral,0.0,0.3160374462604522
AMP0294,27f492885753bf77f98eaf1c6459ea3116c3cea9ca3739ec7aa22ff78d67c5f6,CAT1_Empresa,Negative,-0.330394446849823,0.330394446849823
AMP0295,4ff2b7796680f75d3242304156f7a8a4227d499e5a0823b0c9fa15c96385dda7,CAT7_Macro_Energia,Negative,-0.3190544545650482,0.3190544545650482
AMP0296,a8c1bff9e806a0198f87f54c23af3e2e27e2112c83a2447dd4010ad2ce499074,CAT1_Empresa,Positive,0.3258421123027801,0.3258421123027801
AMP0297,8125ca2c3ae4f0348e3834ef110e9cb99c980d7a3a9f109f8ebd93b95d120d85,CAT7_Macro_Energia,Neutral,0.0,0.3143327236175537
AMP0298,2e2cd364b2cd75b1fa9422eff4e526ae3d6dff21273bc864999724843aac408a,CAT3_Geopolitica,Positive,0.3152996301651001,0.3152996301651001
AMP0299,ab1669a825c67ffee7fbefefc40593245ee5b1d64d1563bfacbbe457d9377c2c,CAT1_Empresa,Negative,-0.3240588307380676,0.3240588307380676
AMP0300,3bffc1d3e829151183a34a651fcdfa6d526007460b6a8d6ed417aaf5a3ff7f19,CAT1_Empresa,Negative,-0.3293528258800506,0.3293528258800506
AMP0301,7249bbb65e1d8456a52791a8c6caed46a9ba15e08764b265f7d0047eba921825,CAT2_Mercado_Petroleo,Positive,0.306115984916687,0.306115984916687
AMP0302,64d123045bd1310af9ea3afa983db26dfab50162da0d1c14b00d3158a932b064,CAT1_Empresa,Negative,-0.3107793927192688,0.3107793927192688
AMP0303,b0663ffd81b9844b30935b2f8b27dd3a4be9a77f802ff8100534520f32d4fba0,CAT5_Sancoes_Navegacao,Positive,0.3280966877937317,0.3280966877937317
AMP0304,a6b9367d7f54ca2038eb7236458f66ef27b9310d0e24edb4b94f8b22fc57e568,CAT2_Mercado_Petroleo,Neutral,0.0,0.3356543779373169
AMP0305,a76d5938837ee4a70205212a9e4a19645caab45d77053036de183e4f8b76ab8a,CAT6_Governanca,Neutral,0.0,0.3222749233245849
AMP0306,3c037a31ca18eecef7104384118f58469be6c13955573d5e69766920fde0d8ef,CAT2_Mercado_Petroleo,Neutral,0.0,0.3355731964111328
AMP0307,8eb079bed295752942a6f64a44f1761282358233fbc34f41733a2dbf34234c7f,CAT2_Mercado_Petroleo,Neutral,0.0,0.3344807922840118
AMP0308,5506c814f7a694c4626dc4042530ba9cb007c336cea7fece08abe50a1101b9f3,CAT2_Mercado_Petroleo,Neutral,0.0,0.3054131865501404
AMP0309,440a5d1719fd7799946886a0200a1b76bfd393105e9848a1e33df055e2d60ea1,CAT6_Governanca,Neutral,0.0,0.3226662576198578
AMP0310,092ed5a7708e95d80728ea4acc2bc89b1e08a49d68ac293f96b2f67644caa469,CAT7_Macro_Energia,Positive,0.3119765520095825,0.3119765520095825
AMP0311,edc4b0f6dfc23c6fd2e39e0ed4966c548107e58dd771d0d05187bcd49cba87b8,CAT7_Macro_Energia,Neutral,0.0,0.309100329875946
AMP0312,6d182aa93a395d56bee6ea057fabaf0ac3fe8317e43d64cfe212296010e94211,CAT7_Macro_Energia,Negative,-0.3029960691928863,0.3029960691928863
AMP0313,b188458c9b7a92296be6dbcfa52fb99f4caaae4007ebfc61708c4e020fcb9542,CAT1_Empresa,Neutral,0.0,0.3185427486896515
AMP0314,08319c9ef174b8a8951f366ad9bef594c55d3ab955ca94655542e8f94e9ea2c1,CAT1_Empresa,Positive,0.3277475833892822,0.3277475833892822
AMP0315,943d2bd63a28bbecb7cf3512f8587503ba80103868677e0ddd7b5d8978f6d046,CAT3_Geopolitica,Positive,0.3180239796638489,0.3180239796638489
AMP0316,eac3f2469292a283cc37dbdb094f3ab9ba54488390b988d6580cc220ff95b575,CAT1_Empresa,Negative,-0.3222622275352478,0.3222622275352478
AMP0317,25df5828cce89cba430b8f5da68a79324a5d1391cb10a953230830a57d8193d3,CAT7_Macro_Energia,Negative,-0.3316107988357544,0.3316107988357544
AMP0318,261ae957042c2ddaecdb79ac28ca71675f3429658877ef4e4a36498c37a9cb89,CAT1_Empresa,Positive,0.3240807354450226,0.3240807354450226
AMP0319,89bc88d97387caf4c99dfd63c6625aa5a632155e72879140c8f09691e7bc6386,CAT2_Mercado_Petroleo,Negative,-0.3253827691078186,0.3253827691078186
AMP0320,6dbec079cb3845f3ef2db216aa90903d360d75dff887b463d244528474976eaa,CAT1_Empresa,Negative,-0.319964736700058,0.319964736700058
AMP0321,81e216c1f225984d5569f527c1014e76a63ef8c9b6c7ff39fa1ebb6db1b4f39d,CAT1_Empresa,Negative,-0.3211288154125213,0.3211288154125213
AMP0322,59cdc6b87e47a7145aba93c20b30826b128edd73b8e15091b2939c2dd2e5bda2,CAT2_Mercado_Petroleo,Positive,0.3110962510108948,0.3110962510108948
AMP0323,8afe6a65fb6160e236fc254324348f7f5c0d0f476812c8f5180e656f678c7242,CAT2_Mercado_Petroleo,Positive,0.3276571929454803,0.3276571929454803
AMP0324,705e0a7b7271c7b528b25fba3da49b878333bb3802987beadad415de87619acf,CAT2_Mercado_Petroleo,Negative,-0.3284521102905273,0.3284521102905273
AMP0325,e1f6d33c5db96a23ea269fcc992dc5f6dc09cc1572db4d2ec0977bbea0fae0e4,CAT2_Mercado_Petroleo,Positive,0.3307956755161285,0.3307956755161285
AMP0326,8053da93e1523928925955cd63112d22dad4a1a68f024b5b94367e5821ee2b9a,CAT2_Mercado_Petroleo,Positive,0.3276959657669067,0.3276959657669067
AMP0327,c239845c6e8eae8db66f6a024d6d75b327cdab4921aa15c0bf634d88b0a088c2,CAT7_Macro_Energia,Positive,0.3136105537414551,0.3136105537414551
AMP0328,709c017d9aedb51a279340b82c9a948fb907872bf464482c87f6f9ba4bbf6021,CAT7_Macro_Energia,Negative,-0.3306242525577545,0.3306242525577545
AMP0329,bf71d0fab402231b727576340051d9aed1cb7180cf5bb7a5391623da02af8cee,CAT1_Empresa,Negative,-0.3194983899593353,0.3194983899593353
AMP0330,c878dda72fa7f3b50c1d4af43196c073c4eb503bfd57bca1f04f5e89b76bedf3,CAT2_Mercado_Petroleo,Negative,-0.3095113039016723,0.3095113039016723
AMP0331,9a5732dd8203a505a17918423295844455f406cba3592af07813e05044d5153a,CAT7_Macro_Energia,Neutral,0.0,0.318880021572113
AMP0332,ef96709896f0aee4426a2417bf7d26e830be94eb4643de505be273c61e7f2f81,CAT1_Empresa,Negative,-0.3224706649780273,0.3224706649780273
AMP0333,43f2f234dbe668ad69efae3a8ad814166fd674894eb3a1912e33c33752d81160,CAT1_Empresa,Negative,-0.3179951310157776,0.3179951310157776
AMP0334,c8738c57c8086e1ad85f109eae60e68a41878ccc511772bbd7bca435394de385,CAT7_Macro_Energia,Positive,0.314818412065506,0.314818412065506
AMP0335,79a7e0f51ef444aae34ded32740e43d5ae758fbeafc806e6c38b733986d44ffd,CAT1_Empresa,Negative,-0.3291934430599212,0.3291934430599212
AMP0336,29add1548920198a7628acd5a885b6417f03142ae28537f09a2ce1866ae72655,CAT7_Macro_Energia,Neutral,0.0,0.3313566744327545
AMP0337,7c301f618e571028036c0ba398f25c1ea2d2b179cc14cee69370d58823c26c91,CAT1_Empresa,Neutral,0.0,0.3202508687973022
AMP0338,79543dc35b46b5ff93aacfdd9a4b1863c2b8f7c9d48d992f03fc4001a6cf6d8b,CAT1_Empresa,Neutral,0.0,0.2953161299228668
AMP0339,2eaf3e63c4bef03009b599e3bafdf4547c814e3e4dce3e568ba83d5643809496,CAT1_Empresa,Neutral,0.0,0.3195131719112396
AMP0340,dfd3b92d14a6c10ce99d88f0248edbe174a9486f778917fad882f07ac2fca569,CAT7_Macro_Energia,Neutral,0.0,0.3264821469783783
